kepid,koi_disposition,koi_pdisposition,koi_score,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
10748390,CONFIRMED,CANDIDATE,0.913,4.887803076,4.66E-07,-4.66E-07,124.8130808,7.51E-05,-7.51E-05,2454957.813,7.51E-05,-7.51E-05,0.054,0.145,-0.054,2.36255,0.00466,-0.00466,4315.8,6.1,-6.1,4.82,0.17,-0.18,800,,,96.67,14.91,-13.89,862.3,4778,86,-95,4.591,0.015,-0.036,0.763,0.028,-0.028,297.70935,48.080853,9.174
11804465,CONFIRMED,CANDIDATE,0.761,4.437962934,1.71E-07,-1.71E-07,171.0091259,2.88E-05,-2.88E-05,2455004.009,2.88E-05,-2.88E-05,0.069,0.007,-0.05,4.69813,0.00079,-0.00079,16388,5.3,-5.3,18.05,2.92,-3.57,1338,,,757.65,339.17,-311.08,3535.6,5953,105,-129,4.175,0.168,-0.112,1.415,0.229,-0.28,286.24344,50.040379,13.438
9663113,CONFIRMED,CANDIDATE,0.999,20.74028645,2.965E-05,-2.965E-05,142.80003,0.00112,-0.00112,2454975.8,0.00112,-0.00112,0.431,0.037,-0.363,10.3939,0.0626,-0.0626,1023.3,7.5,-7.5,4.24,0.75,-0.57,798,,,95.68,46.87,-29.35,155.3,6226,112,-124,4.264,0.115,-0.115,1.299,0.231,-0.173,297.04541,46.328701,13.955
5289854,CONFIRMED,CANDIDATE,0.964,9.69501146,4.657E-05,-4.657E-05,182.45413,0.00419,-0.00419,2455015.454,0.00419,-0.00419,0.293,0.144,-0.293,2.75,0.103,-0.103,515.2,30.9,-30.9,2.08,0.63,-0.2,833,,,114.06,102.7,-33.16,18.3,5896,176,-194,4.516,0.052,-0.208,0.914,0.274,-0.091,295.78516,40.439548,15.809
5289854,CONFIRMED,CANDIDATE,1,15.3825394,0.0001144,-0.0001144,139.07648,0.00547,-0.00547,2454972.076,0.00547,-0.00547,0.015,0.443,-0.015,3.815,0.162,-0.162,550.5,33,-33,2.14,0.64,-0.22,714,,,61.61,55.47,-17.92,18.4,5896,176,-194,4.516,0.052,-0.208,0.914,0.274,-0.091,295.78516,40.439548,15.809
10006581,CONFIRMED,CANDIDATE,1,40.1097817,0.0001409,-0.0001409,142.08227,0.00285,-0.00285,2454975.082,0.00285,-0.00285,0.016,0.432,-0.016,5.2096,0.0869,-0.0869,732,20.8,-20.8,3.11,0.48,-0.54,556,,,22.65,9.49,-7.96,40.3,5509,82,-71,4.265,0.168,-0.112,1.169,0.183,-0.203,289.73169,46.953819,14.904
6616218,CONFIRMED,CANDIDATE,0.959,2.46106962,1.28E-05,-1.28E-05,133.32138,0.00431,-0.00431,2454966.321,0.00431,-0.00431,0.575,0.366,-0.356,2.184,0.11,-0.11,84.2,5.3,-5.3,0.84,0.1,-0.04,1195,,,483.09,164.9,-73.83,18,5418,98,-108,4.534,0.024,-0.102,0.886,0.104,-0.037,294.6741,42.075581,12.557
7220429,CONFIRMED,CANDIDATE,1,8.03753796,2.269E-05,-2.269E-05,139.3582,0.00237,-0.00237,2454972.358,0.00237,-0.00237,0.821,0.097,-0.578,2.9118,0.068,-0.068,286.5,10.5,-10.5,1.54,0.2,-0.17,744,,,72.44,31.29,-22.28,31.1,5044,151,-151,4.511,0.085,-0.57,0.804,0.103,-0.093,297.13263,42.76825,14.471
12406749,CONFIRMED,CANDIDATE,0.999,56.3587987,0.0002655,-0.0002655,222.31819,0.00368,-0.00368,2455055.318,0.00368,-0.00368,0.906,0.009,-0.038,6.927,0.268,-0.268,2559.6,68.8,-68.8,5.04,0.96,-0.52,419,,,7.29,4.34,-2.1,44.4,5446,162,-162,4.525,0.072,-0.126,0.821,0.157,-0.085,290.85413,51.222809,15.792
8692861,CONFIRMED,CANDIDATE,0.693,242.467406,0.0026,-0.0026,150.85827,0.00742,-0.00742,2454983.858,0.00742,-0.00742,0.173,0.263,-0.173,12.808,0.265,-0.265,340.3,15.2,-15.2,1.73,0.21,-0.22,286,,,1.59,0.59,-0.45,23.2,5637,113,-101,4.399,0.132,-0.088,0.943,0.117,-0.117,293.26093,44.868889,13.749
12403119,CONFIRMED,CANDIDATE,0.961,76.13622222,5.204E-05,-5.204E-05,199.476237,0.000554,-0.000554,2455032.476,0.000554,-0.000554,0.044,0.253,-0.044,7.9393,0.0329,-0.0329,2949.5,10,-10,4.78,0.6,-0.31,399,,,6.01,2.24,-1.15,339.4,5591,111,-111,4.494,0.053,-0.098,0.892,0.113,-0.057,288.84863,51.209049,12.45
10027323,CONFIRMED,CANDIDATE,1,5.92365747,1.633E-05,-1.633E-05,134.68361,0.00216,-0.00216,2454967.684,0.00216,-0.00216,0.045,0.376,-0.045,2.6302,0.0722,-0.0722,406.5,17.3,-17.3,0.99,0.07,-0.09,531,,,18.87,4.43,-4.65,26.4,3883,69,-93,4.762,0.04,-0.036,0.496,0.036,-0.044,297.50986,46.961262,15.157
10027323,CONFIRMED,CANDIDATE,0.738,105.3582299,0.000525,-0.000525,138.68069,0.00327,-0.00327,2454971.681,0.00327,-0.00327,0.75,0.196,-0.511,3.81,0.137,-0.137,1210.2,56.1,-56.1,1.87,0.13,-0.17,204,,,0.41,0.09,-0.1,22.6,3883,69,-93,4.762,0.04,-0.036,0.496,0.036,-0.044,297.50986,46.961262,15.157
12019440,CONFIRMED,CANDIDATE,0.998,3.24325988,2.09E-07,-2.09E-07,133.6690203,5.24E-05,-5.24E-05,2454966.669,5.24E-05,-5.24E-05,0.117,0.028,-0.08,3.03318,0.00154,-0.00154,16451,11.8,-11.8,12.91,2.11,-0.91,1243,,,563.17,236.5,-104.64,1586.2,5823,69,-87,4.438,0.051,-0.127,1.013,0.166,-0.071,294.99631,50.470058,14.952
10004738,CONFIRMED,CANDIDATE,0.986,56.4758069,0.0001281,-0.0001281,143.81128,0.00187,-0.00187,2454976.811,0.00187,-0.00187,0.862,0.019,-0.587,5.961,0.169,-0.169,1091.8,16.7,-16.7,3.22,0.25,-0.14,417,,,7.14,1.61,-0.96,70,5497,74,-82,4.57,0.014,-0.063,0.839,0.065,-0.035,288.83936,46.98674,14.279
10004738,CONFIRMED,CANDIDATE,1,92.8747294,0.0004961,-0.0004961,145.93535,0.00377,-0.00377,2454978.935,0.00377,-0.00377,0.917,0.017,-0.629,7.474,0.217,-0.217,658.8,18.2,-18.2,2.64,0.21,-0.11,353,,,3.68,0.83,-0.5,37.9,5497,74,-82,4.57,0.014,-0.063,0.839,0.065,-0.035,288.83936,46.98674,14.279
7304449,CONFIRMED,CANDIDATE,0.999,1.538180949,1.615E-06,-1.615E-06,131.822823,0.000896,-0.000896,2454964.823,0.000896,-0.000896,0.932,0.063,-0.679,1.2635,0.0538,-0.0538,841,22.4,-22.4,1,0.23,-0.18,602,,,30.85,19.76,-11.82,47.7,3364,74,-67,4.978,0.07,-0.07,0.274,0.062,-0.05,297.72925,42.86692,15.722
7386827,CONFIRMED,CANDIDATE,1,10.4188915,2.388E-05,-2.388E-05,137.74971,0.00193,-0.00193,2454970.75,0.00193,-0.00193,0.856,0.051,-0.594,3.0069,0.0485,-0.0485,670,18.5,-18.5,3.17,0.93,-0.57,855,,,126.48,111.61,-51.22,42.1,5692,173,-173,4.36,0.132,-0.198,1.064,0.311,-0.191,298.01443,42.957458,14.86
7522911,CONFIRMED,CANDIDATE,1,20.4998763,0.0001716,-0.0001716,131.82068,0.00664,-0.00664,2454964.821,0.00664,-0.00664,0.943,0,-0.7,6.501,0.142,-0.142,437.8,22.8,-22.8,2.8,0.92,-0.31,731,,,67.67,65.55,-21.1,21.1,6249,174,-217,4.428,0.067,-0.202,1.076,0.353,-0.118,290.32651,43.12183,15.442
7626370,CONFIRMED,CANDIDATE,1,1.921437488,2.196E-06,-2.196E-06,131.806204,0.000961,-0.000961,2454964.806,0.000961,-0.000961,0.919,0.031,-0.672,1.9046,0.0285,-0.0285,278.7,5.8,-5.8,1.77,0.41,-0.24,1276,,,626.79,443.77,-203.34,56.7,5238,158,-142,4.472,0.117,-0.273,0.851,0.197,-0.112,296.95206,43.271969,14.131
7703955,CONFIRMED,CANDIDATE,0.998,96.109323,0.002032,-0.002032,187.699,0.0101,-0.0101,2455020.699,0.0101,-0.0101,0.948,0.04,-0.535,9.877,0.784,-0.784,982.3,48.3,-48.3,4.01,0.54,-0.54,409,,,6.59,2.54,-2,28.7,5792,104,-104,4.375,0.126,-0.103,1.005,0.136,-0.136,298.0231,43.363522,15.321
7512982,CONFIRMED,CANDIDATE,1,20.38174802,5.239E-05,-5.239E-05,142.31499,0.00209,-0.00209,2454975.315,0.00209,-0.00209,0.295,0.148,-0.295,3.7922,0.0692,-0.0692,1597.1,36.7,-36.7,3.16,0.11,-0.22,528,,,18.36,2.57,-3.52,46.8,4883,77,-87,4.515,0.064,-0.02,0.808,0.028,-0.055,286.74188,43.190102,15.887
9597806,CONFIRMED,CANDIDATE,1,5.101375725,8.821E-06,-8.821E-06,357.48217,0.00117,-0.00117,2455190.482,0.00117,-0.00117,0.027,0.358,-0.027,2.595,0.0378,-0.0378,894.6,18.9,-18.9,2.84,0.88,-0.3,1050,,,287.28,264.29,-87.12,55.1,5869,164,-205,4.479,0.067,-0.202,0.954,0.297,-0.099,295.57727,46.254742,15.455
9663113,CONFIRMED,CANDIDATE,0,572.376632,0.006215,-0.006215,306.51006,0.00425,-0.00425,2455139.51,0.00425,-0.00425,0.712,0.063,-0.332,24.42,0.559,-0.559,1743.4,22.3,-22.3,5.8,1.04,-0.77,264,,,1.15,0.56,-0.35,78.6,6226,112,-124,4.264,0.115,-0.115,1.299,0.231,-0.173,297.04541,46.328701,13.955
10004738,CONFIRMED,CANDIDATE,1,13.93068791,7.526E-05,-7.526E-05,134.42851,0.00409,-0.00409,2454967.429,0.00409,-0.00409,0.912,0.008,-0.629,2.312,0.117,-0.117,186.5,13.8,-13.8,1.4,0.11,-0.06,665,,,46.19,10.38,-6.25,14.9,5497,74,-82,4.57,0.014,-0.063,0.839,0.065,-0.035,288.83936,46.98674,14.279
5474613,CONFIRMED,CANDIDATE,0.9,20.4074846,0.0003129,-0.0003129,140.1821,0.0134,-0.0134,2454973.182,0.0134,-0.0134,0.986,6.191,-0.009,8.839,0.492,-0.492,363.4,18,-18,2.9,0.87,-0.31,660,,,44.8,39.4,-13.58,24.5,5823,158,-193,4.472,0.052,-0.208,0.972,0.291,-0.104,298.37384,40.61842,14.802
5438757,CONFIRMED,CANDIDATE,0.999,10.35078415,4.721E-05,-4.721E-05,133.71163,0.00378,-0.00378,2454966.712,0.00378,-0.00378,0.79,0.043,-0.551,6.253,0.119,-0.119,273.1,8.5,-8.5,1.97,0.31,-0.27,842,,,119.01,48.73,-35.39,36.5,5534,82,-74,4.338,0.138,-0.103,1.08,0.165,-0.15,288.77103,40.664181,14.659
5438757,CONFIRMED,CANDIDATE,0.838,62.9224936,0.0007859,-0.0007859,151.6882,0.0107,-0.0107,2454984.688,0.0107,-0.0107,0.928,0.014,-0.655,11.64,0.317,-0.317,417.8,16.2,-16.2,2.75,0.42,-0.38,462,,,10.73,4.4,-3.19,28.7,5534,82,-74,4.338,0.138,-0.103,1.08,0.165,-0.15,288.77103,40.664181,14.659
5972334,CONFIRMED,CANDIDATE,0,38.6520796,0.0002564,-0.0002564,164.04455,0.00516,-0.00516,2454997.045,0.00516,-0.00516,0.038,0.395,-0.038,5.607,0.179,-0.179,566.5,24.4,-24.4,2.07,0.21,-0.16,487,,,13.28,4.15,-2.81,24.8,5422,108,-108,4.484,0.063,-0.077,0.887,0.09,-0.067,295.28723,41.221958,14.991
7815744,CONFIRMED,CANDIDATE,0.997,14.20442616,6.285E-05,-6.285E-05,142.7332,0.00345,-0.00345,2454975.733,0.00345,-0.00345,0.011,0.433,-0.011,3.898,0.104,-0.104,800.6,33.3,-33.3,1.9,0.3,-0.12,602,,,31.1,16.7,-7.29,26.7,5350,193,-171,4.647,0.03,-0.096,0.678,0.105,-0.045,289.56866,43.538609,15.469
7955580,CONFIRMED,CANDIDATE,0.991,55.673582,0.0002722,-0.0002722,136.54906,0.00406,-0.00406,2454969.549,0.00406,-0.00406,0.274,0.179,-0.274,3.778,0.118,-0.118,765.1,37.9,-37.9,2.19,0.1,-0.13,384,,,5.16,0.85,-0.85,22.7,4998,79,-79,4.53,0.056,-0.032,0.808,0.037,-0.046,290.28845,43.755322,15.061
8230616,CONFIRMED,CANDIDATE,1,6.82778157,1.744E-05,-1.744E-05,131.78839,0.0022,-0.0022,2454964.788,0.0022,-0.0022,0.336,0.124,-0.336,2.3726,0.0632,-0.0632,545.8,18.5,-18.5,1.34,0.08,-0.06,577,,,26.31,5.4,-4.33,32.2,4198,83,-83,4.689,0.023,-0.028,0.574,0.032,-0.028,290.82602,44.184109,15.224
7898352,CONFIRMED,CANDIDATE,1,127.2824442,0.0001696,-0.0001696,163.89,0.00115,-0.00115,2454996.89,0.00115,-0.00115,0.827,0.009,-0.011,7.1545,0.0744,-0.0744,8088.6,62.6,-62.6,12.04,1.87,-2.06,392,,,5.61,2.49,-2.03,148.1,5733,115,-104,4.281,0.143,-0.104,1.183,0.184,-0.202,294.31699,43.629341,15.505
11402995,CONFIRMED,CANDIDATE,1,10.06083238,1.495E-05,-1.495E-05,138.96723,0.00126,-0.00126,2454971.967,0.00126,-0.00126,0.672,0.015,-0.515,4.5718,0.0508,-0.0508,460.2,6.1,-6.1,2.58,0.41,-0.4,899,,,154.16,68.53,-51.89,86.4,5705,114,-103,4.297,0.156,-0.104,1.14,0.177,-0.177,291.90704,49.262051,13.844
7898352,CONFIRMED,CANDIDATE,1,30.1837021,0.0001154,-0.0001154,146.64675,0.00311,-0.00311,2454979.647,0.00311,-0.00311,0.011,0.392,-0.011,5.879,0.103,-0.103,974.9,28.9,-28.9,3.65,0.57,-0.62,634,,,38.2,17.02,-13.79,37.9,5733,115,-104,4.281,0.143,-0.104,1.183,0.184,-0.202,294.31699,43.629341,15.505
7951018,CONFIRMED,CANDIDATE,0.331,52.75878505,3.347E-05,-3.347E-05,156.306351,0.000526,-0.000526,2454989.306,0.000526,-0.000526,0.344,0.079,-0.221,6.6517,0.0404,-0.0404,5805.8,26.6,-26.6,8.76,2.91,-0.97,540,,,20.08,19.73,-6.5,265.4,6228,174,-239,4.413,0.054,-0.216,1.137,0.378,-0.126,288.43576,43.763489,15.182
7747425,CONFIRMED,CANDIDATE,1,42.4729078,0.000369,-0.000369,146.28712,0.0076,-0.0076,2454979.287,0.0076,-0.0076,0.361,0.11,-0.361,7.253,0.214,-0.214,334,15.5,-15.5,2.03,0.29,-0.29,539,,,19.93,7.6,-6.1,22.8,5616,76,-76,4.327,0.132,-0.108,1.111,0.16,-0.16,289.86157,43.472771,14.601
9892816,CONFIRMED,CANDIDATE,0.998,15.17026921,4.077E-05,-4.077E-05,132.6655,0.00208,-0.00208,2454965.666,0.00208,-0.00208,0.917,0.023,-0.652,4.3311,0.0567,-0.0567,224.8,5.2,-5.2,2.47,0.41,-0.34,905,,,158.23,72.98,-49.43,45.4,6297,113,-126,4.26,0.09,-0.11,1.369,0.228,-0.187,292.67807,46.726711,13.147
9892816,CONFIRMED,CANDIDATE,0.603,39.4576228,0.0002744,-0.0002744,136.47398,0.00536,-0.00536,2454969.474,0.00536,-0.00536,0.967,0.007,-0.014,9.557,0.387,-0.387,244.8,6.9,-6.9,2.8,0.46,-0.38,658,,,44.26,20.41,-13.83,41.6,6297,113,-126,4.26,0.09,-0.11,1.369,0.228,-0.187,292.67807,46.726711,13.147
9836149,CONFIRMED,CANDIDATE,1,17.8159689,9.02E-05,-9.02E-05,134.4832,0.00409,-0.00409,2454967.483,0.00409,-0.00409,0.911,0.016,-0.648,3.6765,0.0972,-0.0972,776.8,39.4,-39.4,3.12,0.46,-0.21,699,,,56.48,23.14,-11.54,22.5,5964,107,-131,4.484,0.04,-0.12,0.933,0.136,-0.063,293.98157,46.687752,15.2
4813563,CONFIRMED,CANDIDATE,1,36.5157639,0.0001073,-0.0001073,151.28989,0.0024,-0.0024,2454984.29,0.0024,-0.0024,0.787,0.005,-0.562,3.6577,0.089,-0.089,861.3,27.6,-27.6,2.55,0.1,-0.14,425,,,7.71,1.14,-1.29,34.7,4847,77,-77,4.54,0.052,-0.021,0.781,0.03,-0.045,283.60526,39.997978,14.254
2985767,CONFIRMED,CANDIDATE,1,14.07969236,3.103E-05,-3.103E-05,139.96053,0.00184,-0.00184,2454972.961,0.00184,-0.00184,0.544,0.396,-0.334,1.375,0.0636,-0.0636,169.5,7.8,-7.8,2.08,0.36,-0.55,931,,,177.81,80.9,-86.16,26.2,5821,78,-78,4.097,0.221,-0.102,1.547,0.27,-0.406,290.52676,38.142979,12.261
2304320,CONFIRMED,CANDIDATE,0.998,16.54081386,4.043E-05,-4.043E-05,133.95274,0.002,-0.002,2454966.953,0.002,-0.002,0.688,0.011,-0.509,2.5996,0.064,-0.064,370,12.8,-12.8,1.57,0.1,-0.08,570,,,24.87,5.58,-4.14,32.8,5064,101,-101,4.572,0.028,-0.048,0.769,0.049,-0.038,291.74164,37.688938,13.755
3657758,CONFIRMED,CANDIDATE,1,3.609313059,7.605E-06,-7.605E-06,133.79024,0.00186,-0.00186,2454966.79,0.00186,-0.00186,0.408,0.032,-0.408,1.7752,0.054,-0.054,1375.1,45.1,-45.1,3.26,0.92,-0.31,1092,,,336.16,286.59,-94.96,35,5668,169,-186,4.545,0.036,-0.192,0.868,0.246,-0.082,294.51126,38.790501,15.54
9790806,CONFIRMED,CANDIDATE,1,1.93155546,1.502E-05,-1.502E-05,131.76708,0.00606,-0.00606,2454964.767,0.00606,-0.00606,0.861,0.113,-0.635,1.614,0.217,-0.217,504.9,72.5,-72.5,2.25,0.26,-0.09,1290,,,655.43,208.06,-85.99,8.6,5461,73,-81,4.552,0.018,-0.102,0.858,0.101,-0.034,298.86658,46.502239,13.007
6382217,CONFIRMED,CANDIDATE,0.978,8.41100305,2.326E-05,-2.326E-05,133.79856,0.00234,-0.00234,2454966.799,0.00234,-0.00234,0.905,0.005,-0.626,2.4553,0.0621,-0.0621,755.6,30.7,-30.7,1.8,0.09,-0.13,472,,,11.71,2.42,-2.45,27.6,3757,75,-83,4.718,0.039,-0.024,0.539,0.03,-0.038,296.85663,41.758179,15.773
5375194,CONFIRMED,CANDIDATE,1,13.52252364,7.447E-05,-7.447E-05,142.17932,0.00458,-0.00458,2454975.179,0.00458,-0.00458,0.216,0.232,-0.216,3.987,0.141,-0.141,690.6,36,-36,2.11,0.2,-0.1,652,,,42.82,12.78,-6.99,22.4,5338,106,-106,4.557,0.028,-0.077,0.816,0.078,-0.039,295.30008,40.556591,13.895
6468138,CONFIRMED,CANDIDATE,0.987,134.2520474,0.0005467,-0.0005467,182.70534,0.00306,-0.00306,2455015.705,0.00306,-0.00306,0.001,0.392,-0.001,9.0636,0.0904,-0.0904,832.1,16.6,-16.6,3.43,0.54,-0.53,393,,,5.63,2.44,-1.92,57.2,5818,105,-117,4.276,0.143,-0.104,1.2,0.186,-0.186,298.51532,41.891201,13.35
10019708,CONFIRMED,CANDIDATE,0.999,3.268695042,2.62E-07,-2.62E-07,137.4817205,6.5E-05,-6.5E-05,2454970.482,6.5E-05,-6.5E-05,0.065,0.081,-0.044,3.45188,0.00218,-0.00218,10091,7.9,-7.9,16.91,2.61,-3.92,1597,,,1539,624.72,-678.87,1429.9,5927,80,-80,4.046,0.182,-0.098,1.691,0.261,-0.392,295.02567,46.956001,14.879
11875734,CONFIRMED,CANDIDATE,1,99.7468804,0.0003938,-0.0003938,208.39688,0.00278,-0.00278,2455041.397,0.00278,-0.00278,0.828,0.066,-0.573,6.804,0.16,-0.16,1287,31.3,-31.3,3.94,1.4,-0.75,391,,,5.55,5.92,-2.3,45.6,5620,169,-152,4.363,0.194,-0.237,0.974,0.346,-0.186,297.27057,50.121811,14.422
7046804,CONFIRMED,CANDIDATE,0.998,11.720123999,1.574E-06,-1.574E-06,142.173999,0.000109,-0.000109,2454975.174,0.000109,-0.000109,0.623,0.016,-0.026,3.0039,0.0165,-0.0165,9763.3,17,-17,7.94,1.06,-0.71,660,,,44.89,20.14,-11.57,707.3,5215,158,-142,4.564,0.052,-0.078,0.77,0.103,-0.069,295.49667,42.537891,14.518
7449136,CONFIRMED,CANDIDATE,1,4.33643506,1.148E-05,-1.148E-05,133.85442,0.00218,-0.00218,2454966.854,0.00218,-0.00218,0.641,0.267,-0.427,4.1445,0.0568,-0.0568,108.5,2.6,-2.6,1.75,0.07,-0.09,1453,,,1054.56,131.47,-153.35,48,6180,74,-80,4.133,0.015,-0.015,1.603,0.057,-0.082,293.0795,43.073711,11.704
8680979,CONFIRMED,CANDIDATE,1,15.95541913,5.098E-05,-5.098E-05,143.30236,0.00263,-0.00263,2454976.302,0.00263,-0.00263,0.314,0.126,-0.314,3.9851,0.0788,-0.0788,762.6,20.9,-20.9,2.18,0.07,-0.15,573,,,25.54,3.59,-4.96,39,4891,78,-87,4.516,0.067,-0.018,0.805,0.028,-0.056,288.44739,44.801682,15.261
8680979,CONFIRMED,CANDIDATE,0.99,8.25980352,4.686E-05,-4.686E-05,137.47021,0.00485,-0.00485,2454970.47,0.00485,-0.00485,0.161,0.302,-0.161,2.928,0.13,-0.13,298.4,18,-18,1.35,0.04,-0.1,714,,,61.43,8.65,-11.93,18.3,4891,78,-87,4.516,0.067,-0.018,0.805,0.028,-0.056,288.44739,44.801682,15.261
9030537,CONFIRMED,CANDIDATE,1,62.5613879,0.0003187,-0.0003187,178.40847,0.00403,-0.00403,2455011.408,0.00403,-0.00403,0.842,0.059,-0.582,5.907,0.11,-0.11,1372.6,43.2,-43.2,3.54,0.93,-0.31,417,,,7.13,5.64,-1.8,35,5662,169,-152,4.56,0.042,-0.168,0.84,0.22,-0.073,294.8161,45.306122,15.5
6949061,CONFIRMED,CANDIDATE,1,8.96847034,3.092E-05,-3.092E-05,139.39473,0.00253,-0.00253,2454972.395,0.00253,-0.00253,0.558,0.057,-0.45,4.4073,0.082,-0.082,234.3,6.8,-6.8,2.17,0.35,-0.39,1024,,,259.95,116.38,-98.45,38.2,5808,105,-117,4.185,0.176,-0.108,1.374,0.221,-0.246,291.96069,42.43301,14.128
7269493,CONFIRMED,CANDIDATE,1,1.907810683,3.168E-06,-3.168E-06,131.63784,0.00141,-0.00141,2454964.638,0.00141,-0.00141,0.41,0.037,-0.41,1.8707,0.0447,-0.0447,120.5,3.5,-3.5,0.91,0.09,-0.04,1268,,,609.28,188.3,-95.41,40.9,5435,97,-119,4.578,0.01,-0.095,0.824,0.086,-0.033,287.57117,42.813919,12.852
11657891,CONFIRMED,CANDIDATE,1,2.514628496,4.428E-06,-4.428E-06,132.90904,0.00143,-0.00143,2454965.909,0.00143,-0.00143,0.247,0.218,-0.247,1.6239,0.0517,-0.0517,228.4,8.2,-8.2,1.27,0.31,-0.11,1217,,,517.89,376.64,-126.58,33.3,5662,152,-152,4.56,0.031,-0.168,0.84,0.207,-0.069,289.59308,49.781158,14.325
6305192,CONFIRMED,CANDIDATE,1,8.025118521,3.166E-06,-3.166E-06,132.469133,0.000325,-0.000325,2454965.469,0.000325,-0.000325,0.454,0.042,-0.323,5.3694,0.0396,-0.0396,3120.4,10.6,-10.6,7.79,1.37,-1.37,1093,,,336.73,167.37,-125.86,373,6002,120,-120,4.196,0.162,-0.108,1.369,0.241,-0.241,297.21408,41.66404,14.153
6382217,CONFIRMED,CANDIDATE,1,5.79529495,3.623E-05,-3.623E-05,136.77974,0.00546,-0.00546,2454969.78,0.00546,-0.00546,0.714,0.236,-0.493,2.272,0.147,-0.147,334.3,26,-26,1.05,0.06,-0.07,534,,,19.23,3.97,-4.03,14.8,3757,75,-83,4.718,0.039,-0.024,0.539,0.03,-0.038,296.85663,41.758179,15.773
8950568,CONFIRMED,CANDIDATE,1,8.30537702,3.937E-05,-3.937E-05,139.7437,0.0044,-0.0044,2454972.744,0.0044,-0.0044,0.489,0.634,-0.489,3.751,0.601,-0.601,365.6,26.6,-26.6,1.69,0.18,-0.13,809,,,101.43,32.2,-21.9,28.5,5435,109,-109,4.495,0.063,-0.077,0.873,0.09,-0.068,290.97342,45.290321,14.779
3326377,CONFIRMED,CANDIDATE,1,13.22714056,2.728E-05,-2.728E-05,142.20251,0.00166,-0.00166,2454975.203,0.00166,-0.00166,0.013,0.406,-0.013,3.2861,0.051,-0.051,812,17.8,-17.8,2.22,0.15,-0.12,638,,,39.1,9.11,-6.79,51.8,5180,103,-103,4.548,0.036,-0.054,0.8,0.054,-0.043,286.55807,38.405369,14.443
11601584,CONFIRMED,CANDIDATE,1,51.8098276,0.0002294,-0.0002294,182.97335,0.00327,-0.00327,2455015.973,0.00327,-0.00327,0.273,0.668,-0.597,6.343,0.454,-0.454,1025.4,23.2,-23.2,2.6,0.19,-0.16,410,,,6.71,1.66,-1.25,56.8,5191,103,-103,4.53,0.044,-0.055,0.826,0.061,-0.05,286.47147,49.649021,14.122
11601584,CONFIRMED,CANDIDATE,0.95,4.38536428,1.366E-05,-1.366E-05,139.22548,0.00258,-0.00258,2454972.225,0.00258,-0.00258,0.335,0.117,-0.335,2.5126,0.0777,-0.0777,198.5,8.5,-8.5,1.15,0.09,-0.07,935,,,180.22,44.6,-33.41,25.9,5191,103,-103,4.53,0.044,-0.055,0.826,0.061,-0.05,286.47147,49.649021,14.122
11601584,CONFIRMED,CANDIDATE,0.85,34.205785079,,,148.8050925,,,2454981.805,,,0.319,,,5.1691,,,183.2,,,1.1,0.09,-0.06,471,,,11.67,2.89,-2.16,11.6,5191,103,-103,4.53,0.044,-0.055,0.826,0.061,-0.05,286.47147,49.649021,14.122
11601584,CONFIRMED,CANDIDATE,0.98,13.97945055,3.917E-05,-3.917E-05,142.33829,0.00225,-0.00225,2454975.338,0.00225,-0.00225,0.924,0.015,-0.645,1.2325,0.08,-0.08,356.1,25.9,-25.9,1.97,0.15,-0.12,635,,,38.44,9.51,-7.13,17.1,5191,103,-103,4.53,0.044,-0.055,0.826,0.061,-0.05,286.47147,49.649021,14.122
8689793,CONFIRMED,CANDIDATE,1,3.554856338,6.658E-06,-6.658E-06,131.80398,0.00159,-0.00159,2454964.804,0.00159,-0.00159,0.331,0.093,-0.331,2.1004,0.0428,-0.0428,232.9,6.7,-6.7,1.29,0.37,-0.1,1157,,,425.04,359.93,-100.9,40.8,6068,163,-181,4.565,0.036,-0.204,0.831,0.24,-0.06,292.02045,44.876221,14.053
11673802,CONFIRMED,CANDIDATE,1,5.28790754,1.129E-05,-1.129E-05,135.36119,0.0018,-0.0018,2454968.361,0.0018,-0.0018,0.474,0.354,-0.273,8.5274,0.0591,-0.0591,343.9,4.3,-4.3,7.1,0.35,-0.96,1661,,,1802.31,262.7,-548.56,90.6,4994,52,-89,3.433,0.02,-0.024,3.818,0.185,-0.517,297.35928,49.79755,13.427
4263293,CONFIRMED,CANDIDATE,1,8.45746636,3.053E-05,-3.053E-05,133.87132,0.00298,-0.00298,2454966.871,0.00298,-0.00298,0.209,0.253,-0.209,2.2906,0.0941,-0.0941,1320.3,67.4,-67.4,1.87,0.16,-0.16,540,,,20.08,6.25,-5.4,21.8,4347,117,-143,4.73,0.05,-0.041,0.524,0.045,-0.045,291.83432,39.307362,15.862
